priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta
0,EICHERMOT,EICHERMOTEQN,4748.0,4822.45,4720.0,4740.0,4771.95,-31.95,-0.67,651210315833.09,5105.0,3562.45,386086,0,1839657320.5400002,20-Dec-2024 15:59:59,7.1498530852105775,-33.05449901051244,21.97,20-Dec-2023,https://nsearchives.nseindia.com/365d/EICHERMOT-EQ.svg,19-Nov-2024,-3.9,https://nsearchives.nseindia.com/30d/EICHERMOT-EQ.svg,https://nsearchives.nseindia.com/today/EICHERMOTEQN.svg,EQ,"{'symbol': 'EICHERMOT', 'companyName': 'Eicher Motors Limited', 'industry': '2/3 Wheelers', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE066A01021', 'slb_isin': 'INE066A01021', 'listingDate': '2004-09-07', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,APOLLOHOSP,APOLLOHOSPEQN,7324.8,7389.9,7210.05,7244.9,7297.55,-52.65,-0.72,732505404711.62,7545.0,5284.85,349055,0,2550939317.15,20-Dec-2024 15:59:58,3.9774685222001374,-37.08809143116643,35.08,20-Dec-2023,https://nsearchives.nseindia.com/365d/APOLLOHOSP-EQ.svg,19-Nov-2024,9.13,https://nsearchives.nseindia.com/30d/APOLLOHOSP-EQ.svg,https://nsearchives.nseindia.com/today/APOLLOHOSPEQN.svg,EQ,"{'symbol': 'APOLLOHOSP', 'companyName': 'Apollo Hospitals Enterprise Limited', 'industry': 'Hospital', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE437A01024', 'slb_isin': 'INE437A01024', 'listingDate': '1996-01-10', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,SUNPHARMA,SUNPHARMAEQN,1823.3,1825.95,1794.1,1810.0,1823.3,-13.3,-0.73,1951196661676.53,1960.35,1208.55,2513418,0,4545214842.84,20-Dec-2024 15:59:20,7.669548805060317,-49.76624881055812,47.98,20-Dec-2023,https://nsearchives.nseindia.com/365d/SUNPHARMA-EQ.svg,19-Nov-2024,2.59,https://nsearchives.nseindia.com/30d/SUNPHARMA-EQ.svg,https://nsearchives.nseindia.com/today/SUNPHARMAEQN.svg,EQ,"{'symbol': 'SUNPHARMA', 'companyName': 'Sun Pharmaceutical Industries Limited', 'industry': 'Pharmaceuticals', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['P1'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE044A01036', 'slb_isin': 'INE044A01036', 'listingDate': '1995-02-08', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,KOTAKBANK,KOTAKBANKEQN,1755.0,1768.85,1733.35,1748.7,1762.1,-13.4,-0.76,2564203795118.25,1942.0,1543.85,14685688,0,25624910134.32,20-Dec-2024 15:59:41,9.953656024716786,-13.26877611166889,-3.53,20-Dec-2023,https://nsearchives.nseindia.com/365d/KOTAKBANK-EQ.svg,19-Nov-2024,1.99,https://nsearchives.nseindia.com/30d/KOTAKBANK-EQ.svg,https://nsearchives.nseindia.com/today/KOTAKBANKEQN.svg,EQ,"{'symbol': 'KOTAKBANK', 'companyName': 'Kotak Mahindra Bank Limited', 'industry': 'Private Sector Bank', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE237A01028', 'slb_isin': 'INE237A01028', 'listingDate': '1995-12-20', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,HINDALCO,HINDALCOEQN,629.35,640.6,620.7,624.45,629.35,-4.9,-0.78,907368253842.01,772.65,496.35,5964142,0,3745958307.36,20-Dec-2024 15:59:59,19.180741603572113,-25.80840132970686,14.8,20-Dec-2023,https://nsearchives.nseindia.com/365d/HINDALCO-EQ.svg,19-Nov-2024,-1.66,https://nsearchives.nseindia.com/30d/HINDALCO-EQ.svg,https://nsearchives.nseindia.com/today/HINDALCOEQN.svg,EQ,"{'symbol': 'HINDALCO', 'companyName': 'Hindalco Industries Limited', 'industry': 'Aluminium', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['E2', 'E1', 'P1'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE038A01020', 'slb_isin': 'INE038A01020', 'listingDate': '1997-01-08', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,MARUTI,MARUTIEQN,10940.0,11077.0,10865.95,10868.9,10955.35,-86.45,-0.79,1428410923128.0,13680.0,9737.65,404608,0,4434228546.559999,20-Dec-2024 15:59:25,20.54897660818714,-11.617279323039954,8.67,20-Dec-2023,https://nsearchives.nseindia.com/365d/MARUTI-EQ.svg,19-Nov-2024,-0.04,https://nsearchives.nseindia.com/30d/MARUTI-EQ.svg,https://nsearchives.nseindia.com/today/MARUTIEQN.svg,EQ,"{'symbol': 'MARUTI', 'companyName': 'Maruti Suzuki India Limited', 'industry': 'Passenger Cars & Utility Vehicles', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE585B01010', 'slb_isin': 'INE585B01010', 'listingDate': '2003-07-09', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,BHARTIARTL,BHARTIARTLEQN,1610.0,1622.3,1573.4,1587.0,1600.3,-13.3,-0.83,4249793667223.33,1779.0,960.0,9738879,0,15501763259.460001,20-Dec-2024 15:55:55,10.79258010118044,-65.3125,64.72,20-Dec-2023,https://nsearchives.nseindia.com/365d/BHARTIARTL-EQ.svg,19-Nov-2024,4.9,https://nsearchives.nseindia.com/30d/BHARTIARTL-EQ.svg,https://nsearchives.nseindia.com/today/BHARTIARTLEQN.svg,EQ,"{'symbol': 'BHARTIARTL', 'companyName': 'Bharti Airtel Limited', 'industry': 'Telecom - Cellular & Fixed line services', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE397D01024', 'slb_isin': 'INE397D01024', 'listingDate': '2002-02-15', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,HINDUNILVR,HINDUNILVREQN,2352.1,2373.5,2324.65,2340.1,2359.85,-19.75,-0.84,2080735530488.24,3035.0,2172.05,2069691,0,4855764145.83,20-Dec-2024 15:58:56,22.89621087314663,-7.736930549480891,-7.73,20-Dec-2023,https://nsearchives.nseindia.com/365d/HINDUNILVR-EQ.svg,19-Nov-2024,-2.1,https://nsearchives.nseindia.com/30d/HINDUNILVR-EQ.svg,https://nsearchives.nseindia.com/today/HINDUNILVREQN.svg,EQ,"{'symbol': 'HINDUNILVR', 'companyName': 'Hindustan Unilever Limited', 'industry': 'Diversified FMCG', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE030A01027', 'slb_isin': 'INE030A01027', 'listingDate': '1995-07-06', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,HCLTECH,HCLTECHEQN,1954.6,1957.65,1896.4,1917.7,1934.25,-16.55,-0.86,2022595320241.63,1980.0,1235.0,3786921,0,7256081458.889999,20-Dec-2024 15:59:06,3.146464646464644,-55.27935222672065,34.33,20-Dec-2023,https://nsearchives.nseindia.com/365d/HCLTECH-EQ.svg,19-Nov-2024,6.25,https://nsearchives.nseindia.com/30d/HCLTECH-EQ.svg,https://nsearchives.nseindia.com/today/HCLTECHEQN.svg,EQ,"{'symbol': 'HCLTECH', 'companyName': 'HCL Technologies Limited', 'industry': 'Computers - Software & Consulting', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE860A01027', 'slb_isin': 'INE860A01027', 'listingDate': '2000-01-06', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,HDFCBANK,HDFCBANKEQN,1782.2,1797.55,1767.05,1777.1,1793.5,-16.4,-0.91,13490043167445.9,1880.0,1363.55,12846174,0,22846791997.26,20-Dec-2024 15:59:59,5.473404255319154,-30.328920831652667,8.24,20-Dec-2023,https://nsearchives.nseindia.com/365d/HDFCBANK-EQ.svg,19-Nov-2024,2.94,https://nsearchives.nseindia.com/30d/HDFCBANK-EQ.svg,https://nsearchives.nseindia.com/today/HDFCBANKEQN.svg,EQ,"{'symbol': 'HDFCBANK', 'companyName': 'HDFC Bank Limited', 'industry': 'Private Sector Bank', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['W3', 'IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE040A01034', 'slb_isin': 'INE040A01034', 'listingDate': '1995-11-08', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,INFY,INFYEQN,1975.15,1979.95,1911.25,1927.8,1946.2,-18.4,-0.95,6928770803721.05,2006.45,1358.35,11056720,0,21367664236.0,20-Dec-2024 15:59:45,3.919858456477863,-41.92218500386499,26.67,20-Dec-2023,https://nsearchives.nseindia.com/365d/INFY-EQ.svg,19-Nov-2024,6.66,https://nsearchives.nseindia.com/30d/INFY-EQ.svg,https://nsearchives.nseindia.com/today/INFYEQN.svg,EQ,"{'symbol': 'INFY', 'companyName': 'Infosys Limited', 'industry': 'Computers - Software & Consulting', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE009A01021', 'slb_isin': 'INE009A01021', 'listingDate': '1995-02-08', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,NTPC,NTPCEQN,337.8,343.9,331.0,333.55,337.4,-3.85,-1.14,1577321103919.4,448.45,293.2,20375797,0,6872756328.1,20-Dec-2024 15:59:57,25.621585461032442,-13.761937244201919,13.35,20-Dec-2023,https://nsearchives.nseindia.com/365d/NTPC-EQ.svg,19-Nov-2024,-7.99,https://nsearchives.nseindia.com/30d/NTPC-EQ.svg,https://nsearchives.nseindia.com/today/NTPCEQN.svg,EQ,"{'symbol': 'NTPC', 'companyName': 'NTPC Limited', 'industry': 'Power Generation', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['N1', 'N4', 'U4', 'U1'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE733E01010', 'slb_isin': 'INE733E01010', 'listingDate': '2004-11-05', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,BAJAJFINSV,BAJAJFINSVEQN,1589.55,1603.6,1565.0,1570.0,1589.55,-19.55,-1.23,856206265427.08,2029.9,1419.05,1806341,0,2857486954.7200003,20-Dec-2024 15:58:47,22.656288487117596,-10.637398259398896,-5.43,20-Dec-2023,https://nsearchives.nseindia.com/365d/BAJAJFINSV-EQ.svg,19-Nov-2024,-0.43,https://nsearchives.nseindia.com/30d/BAJAJFINSV-EQ.svg,https://nsearchives.nseindia.com/today/BAJAJFINSVEQN.svg,EQ,"{'symbol': 'BAJAJFINSV', 'companyName': 'Bajaj Finserv Limited', 'industry': 'Holding Company', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE918I01026', 'slb_isin': 'INE918I01026', 'listingDate': '2008-05-26', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,BAJFINANCE,BAJFINANCEEQN,6913.35,7024.0,6804.7,6829.95,6918.55,-88.6,-1.28,1908031168270.89,7830.0,6187.8,2700019,0,18527746379.52,20-Dec-2024 15:59:57,12.772030651340998,-10.377678658004454,-7.68,20-Dec-2023,https://nsearchives.nseindia.com/365d/BAJFINANCE-EQ.svg,19-Nov-2024,4.9,https://nsearchives.nseindia.com/30d/BAJFINANCE-EQ.svg,https://nsearchives.nseindia.com/today/BAJFINANCEEQN.svg,EQ,"{'symbol': 'BAJFINANCE', 'companyName': 'Bajaj Finance Limited', 'industry': 'Non Banking Financial Company (NBFC)', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['W1', 'N1'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE296A01024', 'slb_isin': 'INE296A01024', 'listingDate': '2003-04-01', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,TATACONSUM,TATACONSUMEQN,907.0,916.5,882.9,894.45,907.1,-12.65,-1.39,581049203547.87,1256.44,882.9,2441036,0,2191098323.96,20-Dec-2024 15:59:42,28.810766928782908,-1.3081889228678296,-7.09,20-Dec-2023,https://nsearchives.nseindia.com/365d/TATACONSUM-EQ.svg,19-Nov-2024,-1.1,https://nsearchives.nseindia.com/30d/TATACONSUM-EQ.svg,https://nsearchives.nseindia.com/today/TATACONSUMEQN.svg,EQ,"{'symbol': 'TATACONSUM', 'companyName': 'TATA CONSUMER PRODUCTS LIMITED', 'industry': 'Tea & Coffee', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE192A01025', 'slb_isin': 'INE192A01025', 'listingDate': '1998-11-18', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,HEROMOTOCO,HEROMOTOCOEQN,4406.95,4461.55,4325.0,4337.95,4406.95,-69.0,-1.57,561554118962.5,6246.25,3752.05,800108,0,3505233142.6,20-Dec-2024 15:57:13,30.55113067840705,-15.615463546594517,15.5,20-Dec-2023,https://nsearchives.nseindia.com/365d/HEROMOTOCO-EQ.svg,19-Nov-2024,-7.72,https://nsearchives.nseindia.com/30d/HEROMOTOCO-EQ.svg,https://nsearchives.nseindia.com/today/HEROMOTOCOEQN.svg,EQ,"{'symbol': 'HEROMOTOCO', 'companyName': 'Hero MotoCorp Limited', 'industry': '2/3 Wheelers', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE158A01026', 'slb_isin': 'INE158A01026', 'listingDate': '2003-04-11', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,ULTRACEMCO,ULTRACEMCOEQN,11664.85,11748.0,11397.65,11460.95,11670.8,-209.85,-1.8,1306299400096.89,12145.35,9250.0,299802,0,3440791577.7599998,20-Dec-2024 15:58:01,5.6350784456602705,-23.902162162162167,18.04,20-Dec-2023,https://nsearchives.nseindia.com/365d/ULTRACEMCO-EQ.svg,19-Nov-2024,8.37,https://nsearchives.nseindia.com/30d/ULTRACEMCO-EQ.svg,https://nsearchives.nseindia.com/today/ULTRACEMCOEQN.svg,EQ,"{'symbol': 'ULTRACEMCO', 'companyName': 'UltraTech Cement Limited', 'industry': 'Cement & Cement Products', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE481G01011', 'slb_isin': 'INE481G01011', 'listingDate': '2004-08-24', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,ONGC,ONGCEQN,241.5,244.15,235.3,237.5,241.85,-4.35,-1.8,920083094021.77,345.0,200.95,15556528,0,3724232803.2000003,20-Dec-2024 15:59:56,31.159420289855074,-18.188604130380696,19.02,20-Dec-2023,https://nsearchives.nseindia.com/365d/ONGC-EQ.svg,19-Nov-2024,-2.48,https://nsearchives.nseindia.com/30d/ONGC-EQ.svg,https://nsearchives.nseindia.com/today/ONGCEQN.svg,EQ,"{'symbol': 'ONGC', 'companyName': 'Oil & Natural Gas Corporation Limited', 'industry': 'Oil Exploration & Production', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE213A01029', 'slb_isin': 'INE213A01029', 'listingDate': '1995-07-19', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,BAJAJ-AUTO,BAJAJ-AUTOEQN,8950.0,9066.75,8759.4,8820.0,8982.65,-162.65,-1.81,977060749408.22,12774.0,6232.0,316335,0,2817070728.9,20-Dec-2024 15:59:47,30.95349929544387,-41.52759948652118,41.14,20-Dec-2023,https://nsearchives.nseindia.com/365d/BAJAJ-AUTO-EQ.svg,19-Nov-2024,-5.9,https://nsearchives.nseindia.com/30d/BAJAJ-AUTO-EQ.svg,https://nsearchives.nseindia.com/today/BAJAJ-AUTOEQN.svg,EQ,"{'symbol': 'BAJAJ-AUTO', 'companyName': 'Bajaj Auto Limited', 'industry': '2/3 Wheelers', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE917I01010', 'slb_isin': 'INE917I01010', 'listingDate': '2008-05-26', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,BRITANNIA,BRITANNIAEQN,4790.0,4807.5,4680.5,4698.0,4785.75,-87.75,-1.83,552943528172.4,6469.9,4641.0,363168,0,1720744459.1999998,20-Dec-2024 15:58:02,27.386822052891077,-1.2281835811247577,-3.41,20-Dec-2023,https://nsearchives.nseindia.com/365d/BRITANNIA-EQ.svg,19-Nov-2024,-2.19,https://nsearchives.nseindia.com/30d/BRITANNIA-EQ.svg,https://nsearchives.nseindia.com/today/BRITANNIAEQN.svg,EQ,"{'symbol': 'BRITANNIA', 'companyName': 'Britannia Industries Limited', 'industry': 'Packaged Foods', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['N2', 'N1'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE216A01030', 'slb_isin': 'INE216A01030', 'listingDate': '1998-11-05', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,POWERGRID,POWERGRIDEQN,321.3,325.6,313.6,315.75,321.65,-5.9,-1.83,1428426478327.29,366.25,222.7,13973399,0,4446056093.82,20-Dec-2024 15:59:13,13.788395904436861,-41.782667265379445,41.6,20-Dec-2023,https://nsearchives.nseindia.com/365d/POWERGRID-EQ.svg,19-Nov-2024,2.09,https://nsearchives.nseindia.com/30d/POWERGRID-EQ.svg,https://nsearchives.nseindia.com/today/POWERGRIDEQN.svg,EQ,"{'symbol': 'POWERGRID', 'companyName': 'Power Grid Corporation of India Limited', 'industry': 'Power - Transmission', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE752E01010', 'slb_isin': 'INE752E01010', 'listingDate': '2007-10-05', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,BPCL,BPCLEQN,293.55,299.2,287.0,288.85,294.55,-5.7,-1.94,558334352903.88,376.0,216.23,9979749,0,2920573544.85,20-Dec-2024 15:59:46,23.178191489361698,-33.58460898117747,-32.97,20-Dec-2023,https://nsearchives.nseindia.com/365d/BPCL-EQ.svg,19-Nov-2024,2.45,https://nsearchives.nseindia.com/30d/BPCL-EQ.svg,https://nsearchives.nseindia.com/today/BPCLEQN.svg,EQ,"{'symbol': 'BPCL', 'companyName': 'Bharat Petroleum Corporation Limited', 'industry': 'Refineries & Marketing', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE029A01011', 'slb_isin': 'INE029A01011', 'listingDate': '1995-09-13', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,TATASTEEL,TATASTEELEQN,142.89,144.4,140.0,140.45,143.26,-2.81,-1.96,1162299927498.22,184.6,127.85,46503449,0,6614185551.2699995,20-Dec-2024 15:59:58,23.916576381365118,-9.855299178725065,10.41,20-Dec-2023,https://nsearchives.nseindia.com/365d/TATASTEEL-EQ.svg,19-Nov-2024,2.72,https://nsearchives.nseindia.com/30d/TATASTEEL-EQ.svg,https://nsearchives.nseindia.com/today/TATASTEELEQN.svg,EQ,"{'symbol': 'TATASTEEL', 'companyName': 'Tata Steel Limited', 'industry': 'Iron & Steel', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['Q1', 'B1', 'E1', 'IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE081A01020', 'slb_isin': 'INE081A01020', 'listingDate': '1998-11-18', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
0,ADANIPORTS,ADANIPORTSEQN,1205.0,1215.9,1176.2,1181.3,1205.0,-23.7,-1.97,869562287147.93,1621.4,989.25,3045185,0,3635037334.5,20-Dec-2024 15:59:55,27.143209571974843,-19.413697245387915,19.05,20-Dec-2023,https://nsearchives.nseindia.com/365d/ADANIPORTS-EQ.svg,19-Nov-2024,-6.56,https://nsearchives.nseindia.com/30d/ADANIPORTS-EQ.svg,https://nsearchives.nseindia.com/today/ADANIPORTSEQN.svg,EQ,"{'symbol': 'ADANIPORTS', 'companyName': 'Adani Ports and Special Economic Zone Limited', 'industry': 'Port & Port services', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE742F01042', 'slb_isin': 'INE742F01042', 'listingDate': '2007-11-27', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '20-Dec-2024 16:00:00', 'preOpenTime': '20-Dec-2024 09:07:58', 'QuotePreOpenFlag': False}}"
